ID,Tên SP,Giá,Kho,Lượt Xem,Đã Bán,Chỉnh Sửa,Ảnh,Link Sản Phẩm
2068810981,Sticker chỉ mục Marker,15000,22,22,0,https://banhang.shopee.vn/portal/product/2068810981,https://cf.shopee.vn/file/54578680f9d42338ab2e2880d9ad3e40,https://shopee.vn/product/114297327/2068810981
1988730288,Gôm son - Nhiều hình,4000,15,41,8,https://banhang.shopee.vn/portal/product/1988730288,https://cf.shopee.vn/file/726df764a97d6c0a313330ebff8432f3,https://shopee.vn/product/114297327/1988730288
2050704394,Nam châm gỗ hình ngộ nghĩnh,15000,30,8,0,https://banhang.shopee.vn/portal/product/2050704394,https://cf.shopee.vn/file/24e7111f236f964485fa082e51489b4c,https://shopee.vn/product/114297327/2050704394
2154760636,Bút dạ quang hình kim tiêm,5000,7,35,0,https://banhang.shopee.vn/portal/product/2154760636,https://cf.shopee.vn/file/0b56ee14062846d525a62667700c8410,https://shopee.vn/product/114297327/2154760636
2344582019,Chuông nhấn cơ siêu cute,40000,6,1,0,https://banhang.shopee.vn/portal/product/2344582019,https://cf.shopee.vn/file/c926fffd60eccabae4373901d4b9d523,https://shopee.vn/product/114297327/2344582019
2306619805,Chuốt bút chì hình cà rốt,4000,47,23,1,https://banhang.shopee.vn/portal/product/2306619805,https://cf.shopee.vn/file/695745819b28d70e3d9edf28ab1632f6,https://shopee.vn/product/114297327/2306619805
2344686545,Bút nước đen siêu nhân ( mẫu 4),5000,50,1,0,https://banhang.shopee.vn/portal/product/2344686545,https://cf.shopee.vn/file/6c6647f883f383cfbf2f7a95521a7e51,https://shopee.vn/product/114297327/2344686545
2310755864,Vở ABC - 96 trang,6000,10,7,0,https://banhang.shopee.vn/portal/product/2310755864,https://cf.shopee.vn/file/2036b338d10f3e7424963a04c1d9a1b6,https://shopee.vn/product/114297327/2310755864
2153093227,Bút nước - xe tăng,5000,10,2,0,https://banhang.shopee.vn/portal/product/2153093227,https://cf.shopee.vn/file/f041ae3b261d7d33832b6f60c5b2dc04,https://shopee.vn/product/114297327/2153093227
2179116869,Sổ mini cực nhỏ - Mẫu 3,2500,23,78,1,https://banhang.shopee.vn/portal/product/2179116869,https://cf.shopee.vn/file/e246679f067f8e90d877a063675fb288,https://shopee.vn/product/114297327/2179116869
2172009258,Chì bấm minion - Mã 532,5000,28,1,0,https://banhang.shopee.vn/portal/product/2172009258,https://cf.shopee.vn/file/ae03c01dded9e68f532fc427c459cf92,https://shopee.vn/product/114297327/2172009258
2317164630,Hộp viết nhựa Doreamon có la bàn- Mã 7096,22000,16,16,0,https://banhang.shopee.vn/portal/product/2317164630,https://cf.shopee.vn/file/2f8a850749b0e9620dbf8b13a0d63e10,https://shopee.vn/product/114297327/2317164630
2317474806,Viết gel xóa được Doreamon HY (tím)  No 9920,4000,12,1,0,https://banhang.shopee.vn/portal/product/2317474806,https://cf.shopee.vn/file/9b31d917f83053a4afbbf2848316b655,https://shopee.vn/product/114297327/2317474806
2310751725,Chuốt bút chì hình kitty đồng hồ - Mã 674,5000,17,20,7,https://banhang.shopee.vn/portal/product/2310751725,https://cf.shopee.vn/file/1ccbc89a35070362fceea193ff82637e,https://shopee.vn/product/114297327/2310751725
2301511724,Chuốt bút chì hình con bọ,5000,7,0,0,https://banhang.shopee.vn/portal/product/2301511724,https://cf.shopee.vn/file/ee780d11f03ff9fda2610fba75ff533b,https://shopee.vn/product/114297327/2301511724
2203155012,Stickers 3d Sinh vật biển,5000,100,6,0,https://banhang.shopee.vn/portal/product/2203155012,https://cf.shopee.vn/file/51c421b0e208a21f5f1047bed40a4b24,https://shopee.vn/product/114297327/2203155012
2161603153,Sổ mini cách điệu - Mẫu 2,3000,100,12,0,https://banhang.shopee.vn/portal/product/2161603153,https://cf.shopee.vn/file/df9c79a1a0a3e135bbe618841eddb666,https://shopee.vn/product/114297327/2161603153
2317481469,Thước kẻ Doreamon lấp lánh (Mẫu 3) No : HC072-20,3000,10,11,0,https://banhang.shopee.vn/portal/product/2317481469,https://cf.shopee.vn/file/f91a199a04af036152d84e0f3c69cd78,https://shopee.vn/product/114297327/2317481469
2179062678,Bút bi 8 màu,8000,0,10,6,https://banhang.shopee.vn/portal/product/2179062678,https://cf.shopee.vn/file/441d4daa74c1f78c4d78e3068a856ce4,https://shopee.vn/product/114297327/2179062678
2299942873,Chì khúc thay ngòi kính lúp - Mã LT1303,4000,48,6,0,https://banhang.shopee.vn/portal/product/2299942873,https://cf.shopee.vn/file/9f7f2ea8072d2804710d4d5d20d657ab,https://shopee.vn/product/114297327/2299942873
2306630400,Bóp viết vải bố LIFESTYLE VINTAGE,12000,13,138,6,https://banhang.shopee.vn/portal/product/2306630400,https://cf.shopee.vn/file/c286bec73c2d3ca5c90fa5bb7b0ac148,https://shopee.vn/product/114297327/2306630400
2310751710,Compa bộ Con vật - Mã 5011,20000,3,38,1,https://banhang.shopee.vn/portal/product/2310751710,https://cf.shopee.vn/file/4d6878114e27dac6c98a6da98a952a4e,https://shopee.vn/product/114297327/2310751710
1988646488,Dấu in hình cute,22000,0,25,1,https://banhang.shopee.vn/portal/product/1988646488,https://cf.shopee.vn/file/e62499c2f9c5c662e90fd080e6b43ddd,https://shopee.vn/product/114297327/1988646488
2172106260,túi bút xương rồng,20000,10,7,0,https://banhang.shopee.vn/portal/product/2172106260,https://cf.shopee.vn/file/c0eb443775112641355933147c0791f7,https://shopee.vn/product/114297327/2172106260
2299942874,Bút chì gỗ GSTART 009 (2B),2000,60,5,0,https://banhang.shopee.vn/portal/product/2299942874,https://cf.shopee.vn/file/884ec1189680dc68b4d331e2267e57b2,https://shopee.vn/product/114297327/2299942874
2051065017,Kẹp tóc lò xo,4000,27,220,35,https://banhang.shopee.vn/portal/product/2051065017,https://cf.shopee.vn/file/f03f26633d58b1bfc7378e8b60fdc01f,https://shopee.vn/product/114297327/2051065017
2161679182,Giấy note nhiều hình màu dạ quang,5000,86,7,0,https://banhang.shopee.vn/portal/product/2161679182,https://cf.shopee.vn/file/b9a26cc7744c6f8a88510bc8b157e5a9,https://shopee.vn/product/114297327/2161679182
2299897104,Sticker màu dạ quang,4000,77,13,0,https://banhang.shopee.vn/portal/product/2299897104,https://cf.shopee.vn/file/d2251c627b69f6ddd8b205eb5684f871,https://shopee.vn/product/114297327/2299897104
2195124571,Bút nước đen gà chíp,5000,0,0,0,https://banhang.shopee.vn/portal/product/2195124571,https://cf.shopee.vn/file/c1752d34bae780ec20a523c4cfb5864f,https://shopee.vn/product/114297327/2195124571
2154760604,Bộ dụng cụ học tập 8 món,15000,2,24,0,https://banhang.shopee.vn/portal/product/2154760604,https://cf.shopee.vn/file/94745fc913b71fb98341b912664c59af,https://shopee.vn/product/114297327/2154760604
2154760585,Bộ dụng cụ học tập 5 món - Không kéo,10000,0,67,5,https://banhang.shopee.vn/portal/product/2154760585,https://cf.shopee.vn/file/1d6b173d75eb6a31f6aca4b4390e998a,https://shopee.vn/product/114297327/2154760585
2344582038,Bút bi xanh TL-027,3500,24,0,0,https://banhang.shopee.vn/portal/product/2344582038,https://cf.shopee.vn/file/8e1e6a87b2fb149cfa9c81100e84964f,https://shopee.vn/product/114297327/2344582038
2188479343,Bút xóa kéo hình cà rốt,13000,99,75,1,https://banhang.shopee.vn/portal/product/2188479343,https://cf.shopee.vn/file/32faba2a467da5ce1f6e9ade6e67a95c,https://shopee.vn/product/114297327/2188479343
2182879293,Chuốt bút chì hình chuột vi tính - Mã 2011,5000,24,1,0,https://banhang.shopee.vn/portal/product/2182879293,https://cf.shopee.vn/file/23c844409f80c0b2775e354745aabbf5,https://shopee.vn/product/114297327/2182879293
2172127956,Bóp viết da PU mắt nổi,22000,21,16,0,https://banhang.shopee.vn/portal/product/2172127956,https://cf.shopee.vn/file/7c67c3055b809a8af95fa4b7c99941a4,https://shopee.vn/product/114297327/2172127956
2344582003,Bút xóa nước Cây dẹp R-MORE 2000,12000,10,1,0,https://banhang.shopee.vn/portal/product/2344582003,https://cf.shopee.vn/file/f6385e3ae1c4047700da82f8ca6515e1,https://shopee.vn/product/114297327/2344582003
2051233020,Tấm lót chuột vi tính,13000,0,0,2,https://banhang.shopee.vn/portal/product/2051233020,https://cf.shopee.vn/file/247c70a494e9355d41144be31986715b,https://shopee.vn/product/114297327/2051233020
2239781250,Bóp viết màu dạ quang Always smile - Mã BD191 - 20,29000,46,15,0,https://banhang.shopee.vn/portal/product/2239781250,https://cf.shopee.vn/file/338a7382877fe67ddd04fc11b79fb086,https://shopee.vn/product/114297327/2239781250
2306676531,Bóp viết sọc ô vuông xanh,20000,2,14,0,https://banhang.shopee.vn/portal/product/2306676531,https://cf.shopee.vn/file/7c7b409eb8fee7e9e4e7af88cf54780c,https://shopee.vn/product/114297327/2306676531
2344582001,Bút nước xanh giọt nước,5000,3,0,0,https://banhang.shopee.vn/portal/product/2344582001,https://cf.shopee.vn/file/07b9dadd0538a4f30412f845412fa347,https://shopee.vn/product/114297327/2344582001
2344582017,Bút nước xanh Heo hồng,5000,8,2,0,https://banhang.shopee.vn/portal/product/2344582017,https://cf.shopee.vn/file/4125d66d8aaec28a4ba91687ecfa3ae3,https://shopee.vn/product/114297327/2344582017
2345478551,Bóp viết vải bố hình mèo cặp - Nhiều mẫu,22000,5,4,0,https://banhang.shopee.vn/portal/product/2345478551,https://cf.shopee.vn/file/5e24bce96fe6073421317bbbab8c1d44,https://shopee.vn/product/114297327/2345478551
2239771016,Bóp viết Good time - Nhiều Mẫu - BD-180-20,22000,38,14,0,https://banhang.shopee.vn/portal/product/2239771016,https://cf.shopee.vn/file/a4a7291c5a47e90c1844773b93686db5,https://shopee.vn/product/114297327/2239771016
2253774641,Bút chì gỗ đầu gôm to,5000,225,9,0,https://banhang.shopee.vn/portal/product/2253774641,https://cf.shopee.vn/file/80fbed788d0523755fe337308f1b8219,https://shopee.vn/product/114297327/2253774641
2239797130,Hộp bút xe hơi,22000,0,14,0,https://banhang.shopee.vn/portal/product/2239797130,https://cf.shopee.vn/file/3444ea1b3ce10ffc3b942665487244b6,https://shopee.vn/product/114297327/2239797130
2195124552,Bút nước đen kì lân mặt trăng,5000,0,0,0,https://banhang.shopee.vn/portal/product/2195124552,https://cf.shopee.vn/file/5ba891075e324ca0ab01c8e0cd726521,https://shopee.vn/product/114297327/2195124552
2203666344,Bút chì GStar 2b,2000,98,11,0,https://banhang.shopee.vn/portal/product/2203666344,https://cf.shopee.vn/file/39a9d04fbd4f566cdef3a181eabbbcc3,https://shopee.vn/product/114297327/2203666344
2306676524,Bóp viết nhựa trong kim tuyến,20000,100,30,0,https://banhang.shopee.vn/portal/product/2306676524,https://cf.shopee.vn/file/785967dde55dfb754a4c8d7c045f5e03,https://shopee.vn/product/114297327/2306676524
2179137770,Bóp viết da PU mèo,23000,2,17,0,https://banhang.shopee.vn/portal/product/2179137770,https://cf.shopee.vn/file/c37c72e1d9a6b9deb14ac71d8cf9e6b7,https://shopee.vn/product/114297327/2179137770
2253756742,Bút nước đen kì lân - Mẫu 2,5000,46,37,2,https://banhang.shopee.vn/portal/product/2253756742,https://cf.shopee.vn/file/69d1cc1ac1dc130259379e27ad92b5d1,https://shopee.vn/product/114297327/2253756742
2161872288,Thước vẽ hoa,7000,0,9,2,https://banhang.shopee.vn/portal/product/2161872288,https://cf.shopee.vn/file/dfc459e6d43e8cae10133a26329fa549,https://shopee.vn/product/114297327/2161872288
2161603159,Sổ lò xo - Nhiều hình,8000,35,40,10,https://banhang.shopee.vn/portal/product/2161603159,https://cf.shopee.vn/file/6e0befb0ddf40f9f85ad75df3660f4b2,https://shopee.vn/product/114297327/2161603159
2039084542,Dụng cụ bấm giấy trang trí,15000,5,24,0,https://banhang.shopee.vn/portal/product/2039084542,https://cf.shopee.vn/file/d9543383b75727f8458851add14ebbdf,https://shopee.vn/product/114297327/2039084542
2299942879,Bút chì gỗ đầu gôm nhỏ hình thú,4000,243,26,5,https://banhang.shopee.vn/portal/product/2299942879,https://cf.shopee.vn/file/7510e91608afab8a66b75f510f7dadca,https://shopee.vn/product/114297327/2299942879
2172130049,Túi bút trái đào,20000,5,48,0,https://banhang.shopee.vn/portal/product/2172130049,https://cf.shopee.vn/file/56f95465142fb0e8eec7b50994ae37be,https://shopee.vn/product/114297327/2172130049
2161872289,Thước kẻ gấu nằm 12cm - Mã 8128,5000,96,9,0,https://banhang.shopee.vn/portal/product/2161872289,https://cf.shopee.vn/file/43fcd0808c1e0d83fedda8fb172ca879,https://shopee.vn/product/114297327/2161872289
2299923571,Sticker kiểu Nhật Bản siêu cute,8000,7,50,0,https://banhang.shopee.vn/portal/product/2299923571,https://cf.shopee.vn/file/4ec29da34c9e8a6c57b923c16b8db04d,https://shopee.vn/product/114297327/2299923571
2310751764,Chuốt bút chì hình cú mèo (1 lỗ)  - Mã 601,4000,59,7,0,https://banhang.shopee.vn/portal/product/2310751764,https://cf.shopee.vn/file/219815e04ad6968889f8f71e0c32cdad,https://shopee.vn/product/114297327/2310751764
2174933528,Bóp viết thỏ,29000,34,31,0,https://banhang.shopee.vn/portal/product/2174933528,https://cf.shopee.vn/file/8e8b4660a8fb055760df4ccdf67464c1,https://shopee.vn/product/114297327/2174933528
2239678520,Hộp bút nam châm hít,35000,0,0,0,https://banhang.shopee.vn/portal/product/2239678520,https://cf.shopee.vn/file/ade8985518ea513e17de1f561e4469b5,https://shopee.vn/product/114297327/2239678520
2046507153,Bút kéo trang trí hình ảnh,23000,6,86,1,https://banhang.shopee.vn/portal/product/2046507153,https://cf.shopee.vn/file/469f69e330a1cc627caee22b73f76559,https://shopee.vn/product/114297327/2046507153
2344686546,Bút nước đen giọt nước đội nón,5000,50,2,0,https://banhang.shopee.vn/portal/product/2344686546,https://cf.shopee.vn/file/6d5cfd59b872b22e6aee051c2c52e822,https://shopee.vn/product/114297327/2344686546
2299923572,Gôm pentel nhỏ,3000,48,21,7,https://banhang.shopee.vn/portal/product/2299923572,https://cf.shopee.vn/file/8384ff07030bff89c3684a65676a9040,https://shopee.vn/product/114297327/2299923572
2179134456,Bóp viết Flamingo hồng hạc,20000,3,52,3,https://banhang.shopee.vn/portal/product/2179134456,https://cf.shopee.vn/file/ec5cd5eb6ce685cc87307afee149e37e,https://shopee.vn/product/114297327/2179134456
2154760577,Bộ dụng cụ học tập 5 món (có kéo),12000,98,60,0,https://banhang.shopee.vn/portal/product/2154760577,https://cf.shopee.vn/file/0a99534e84de53938d692dab179631e1,https://shopee.vn/product/114297327/2154760577
2182883641,Chuốt chì hình thỏ,3000,0,0,0,https://banhang.shopee.vn/portal/product/2182883641,https://cf.shopee.vn/file/b4b104ac798827f99b7e4ba282bc8fd4,https://shopee.vn/product/114297327/2182883641
2283901709,Bóp viết siêu cute - Nhiều Mẫu,36000,3,29,0,https://banhang.shopee.vn/portal/product/2283901709,https://cf.shopee.vn/file/aa4ea763586e4c6434cb85323d2acf8b,https://shopee.vn/product/114297327/2283901709
2299923567,Gôm hình thức ăn 1 cục - Mã 5150,3000,45,39,3,https://banhang.shopee.vn/portal/product/2299923567,https://cf.shopee.vn/file/c1cffbc9dd8f0dc91950a0b138434352,https://shopee.vn/product/114297327/2299923567
2253763420,Bóp bút simili beautiful,21000,30,21,0,https://banhang.shopee.vn/portal/product/2253763420,https://cf.shopee.vn/file/46239be342d46a4d83258f6f2f1732c9,https://shopee.vn/product/114297327/2253763420
2299897284,Thước kẻ hình kẹo 20cm - Mã 308,3000,28,38,2,https://banhang.shopee.vn/portal/product/2299897284,https://cf.shopee.vn/file/1f28ab0f19e2844fccadba497ed09d00,https://shopee.vn/product/114297327/2299897284
2172701916,Sticker 3d,5000,10,11,0,https://banhang.shopee.vn/portal/product/2172701916,https://cf.shopee.vn/file/e24180a7c1b25ad9c212e811da4cb114,https://shopee.vn/product/114297327/2172701916
2306630389,Bút bi lò xo mặt cười,14000,10,32,0,https://banhang.shopee.vn/portal/product/2306630389,https://cf.shopee.vn/file/6bb8d283bd06fab1cfb51ec0ac8b8698,https://shopee.vn/product/114297327/2306630389
2299923585,Gôm hình cú mèo - Mã 5163,3000,35,10,0,https://banhang.shopee.vn/portal/product/2299923585,https://cf.shopee.vn/file/83b66088a649abb35b634a65bc832fa6,https://shopee.vn/product/114297327/2299923585
2135332328,Bút chì gỗ 2B - DELI 37013,3000,77,41,18,https://banhang.shopee.vn/portal/product/2135332328,https://cf.shopee.vn/file/b82ec2e02dda8b6e1c057e7a09b0e7a7,https://shopee.vn/product/114297327/2135332328
2344581999,Bút nước xanh Gà trong,5000,10,0,0,https://banhang.shopee.vn/portal/product/2344581999,https://cf.shopee.vn/file/0541b8b2f45ed290710fb4c449ab799e,https://shopee.vn/product/114297327/2344581999
2179035701,Combo 100 gôm mô hình - nhiều loại (mix mẫu),250000,1,41,1,https://banhang.shopee.vn/portal/product/2179035701,https://cf.shopee.vn/file/e203830cfafa9f96c273e82d68ae7d4a,https://shopee.vn/product/114297327/2179035701
2351127001,Combo 30 bông hoa dạ quang,330000,9,1,0,https://banhang.shopee.vn/portal/product/2351127001,https://cf.shopee.vn/file/6907071c7d30a18266d927d61407d99c,https://shopee.vn/product/114297327/2351127001
